Host_MGS_ID,Subfind_ID,x,y,z,vx,vy,vz,m_star,age_star
92,243697,60159,226982,112359,518,-332,165,4.68e+09,6.10
92,243698,58736,227242,110873,447,726,-727,1.32e+09,6.03
92,243699,58877,227447,112106,1237,330,1073,1.36e+10,8.84
92,243700,59138,227707,112084,-617,452,1243,3.80e+09,7.43
92,243701,58892,226919,113048,700,-304,869,2.07e+09,6.33
92,243703,59811,227665,113040,390,-238,-84,1.93e+09,6.97
92,243704,58964,227391,111941,108,960,1376,1.07e+10,8.26
92,243706,59437,227271,113051,-18,1114,-2,2.24e+09,9.02
92,243708,59210,227743,113002,493,-11,290,6.54e+09,9.34
92,243710,59183,227187,112648,493,-99,-498,6.81e+09,10.56
92,243712,60062,226768,113117,-189,285,-191,2.93e+09,9.70
92,243713,58502,227390,111764,519,205,-145,9.90e+09,10.47
92,243714,58495,227522,112266,303,-45,608,6.78e+09,10.35
92,243716,58875,227398,111915,956,-989,258,7.49e+09,9.45
92,243717,59199,227175,111717,-241,-312,-669,3.27e+09,9.10
92,243719,58718,227820,112401,585,489,890,4.99e+09,9.17
92,243722,58861,227330,111939,-989,883,312,6.81e+09,8.87
92,243726,59221,227037,112178,807,474,90,5.54e+09,9.03
92,243727,58799,227416,111982,1,42,-131,7.18e+09,7.56
92,243734,58896,227386,112041,466,425,-27,6.21e+09,9.05
92,243737,60019,227437,112527,730,373,495,1.31e+09,9.17
92,243740,58977,226571,111975,567,-595,174,1.24e+09,9.38
92,243741,59116,227955,111888,-55,406,484,1.71e+09,8.58
92,243745,58747,227541,111995,-541,-473,135,3.04e+09,10.62
92,243746,58192,228199,111978,-182,325,-22,2.00e+09,7.80
92,243749,58653,227366,111786,405,-279,-324,2.89e+09,8.61
92,243753,58682,226944,111721,614,-194,139,3.15e+09,10.35
92,243754,59145,227306,111695,-459,-502,685,1.29e+09,8.32
92,243756,58650,227256,111694,26,216,-310,3.13e+09,9.56
92,243761,58833,227349,111989,-452,-98,-591,3.32e+09,10.72
92,243765,58358,227702,111798,509,-360,-31,1.13e+09,9.42
92,243768,58298,227857,112121,649,-3,-128,1.96e+09,9.90
92,243771,59024,227661,112372,100,58,665,1.14e+09,8.51
92,243776,59006,228051,112064,247,518,636,1.85e+09,8.53
92,243778,59288,227856,111920,366,424,-375,1.10e+09,11.05
92,243843,58774,227370,111882,375,-229,689,1.55e+09,10.06
92,243863,58808,227219,111894,567,558,142,1.19e+09,10.51
92,243898,58787,227369,111981,271,274,87,1.14e+09,10.22
92,2049480,57862,225991,112125,73,-243,451,3.85e+09,5.76
92,2171404,58481,228767,111062,280,-558,786,9.15e+09,6.61
92,2232442,59529,227534,110404,287,689,735,3.13e+09,6.23
92,2259467,60750,226675,111638,-570,-128,191,3.75e+09,5.21
92,2271788,57035,228943,111407,188,-68,-251,1.45e+10,9.11
92,2313834,59148,227832,110459,689,511,-41,1.35e+09,7.97
92,2401831,60933,225590,112330,-295,311,214,1.23e+09,5.98
92,2452188,61095,225353,112014,-144,466,61,1.21e+09,4.60
92,2954077,58263,230008,110637,420,40,-1,1.37e+09,8.72
92,3160713,57811,224876,112196,384,139,-67,1.20e+09,8.42
93,132753,48995,133621,126396,450,-114,230,1.35e+12,10.54
93,132754,48555,133266,126240,688,-172,54,3.46e+11,10.26
93,132755,48086,133849,126853,567,-703,4,2.74e+11,11.68
93,132756,47724,131896,126408,1245,41,807,8.36e+10,9.27
93,132757,50162,133595,126243,758,210,-161,1.36e+11,10.72
93,132758,49836,134504,127178,-396,228,-761,6.12e+10,9.76
93,132759,48250,133035,126610,-154,-796,-320,1.03e+11,11.02
93,132760,48820,133448,127780,58,-764,796,6.38e+10,11.43
93,132761,48538,133821,126031,421,-897,894,1.06e+11,7.99
93,132762,49740,133744,126618,275,421,-483,1.17e+11,10.61
93,132763,48413,133836,126484,1015,805,922,6.77e+10,7.65
93,132764,48307,133800,126257,472,667,1274,6.09e+10,9.72
93,132765,49012,133014,125209,817,-65,271,6.03e+10,9.69
93,132766,49223,133726,126225,1399,305,1241,8.89e+10,9.87
93,132767,49390,134910,126503,-943,-378,581,2.55e+10,5.24
93,132768,49555,134142,126226,1213,-205,-659,6.11e+10,10.78
93,132769,48899,133585,126657,-180,-1262,661,4.84e+10,6.70
93,132770,48418,132274,126511,1334,-104,220,3.34e+10,8.14
93,132771,48653,133216,125689,665,-523,-157,8.14e+10,7.68
93,132772,48102,134346,125342,-650,-717,60,3.50e+10,6.20
93,132773,47759,132087,126195,1414,-14,837,3.78e+10,6.90
93,132774,50655,132634,125730,-590,-495,368,1.88e+10,8.32
93,132775,48833,133908,124803,381,156,-555,4.44e+10,6.39
93,132776,49302,133705,126592,-43,-749,770,6.81e+10,10.75
93,132777,49557,132821,126795,376,670,-437,3.46e+10,8.64
93,132778,48636,133347,124913,694,732,-505,2.07e+10,8.42
93,132779,48259,134098,127876,-370,-729,1139,1.83e+10,7.12
93,132780,48811,133524,126306,775,14,-148,4.95e+10,8.68
93,132781,48926,134004,125789,1084,-124,813,4.14e+10,7.35
93,132782,49075,133996,126449,-401,566,307,4.84e+10,10.21
93,132783,48707,133310,126404,-408,-800,1502,2.91e+10,9.72
93,132784,49777,133558,126868,861,-164,1018,4.64e+10,9.61
93,132785,49218,133715,126415,-407,122,418,4.83e+10,10.18
93,132786,50112,134156,126789,1466,-1092,228,1.38e+10,8.41
93,132787,48390,134134,126715,736,625,969,2.12e+10,10.22
93,132788,48925,134086,126046,1337,777,-285,2.15e+10,6.17
93,132789,49058,132884,128288,994,248,430,1.21e+10,5.69
93,132790,49577,131887,125725,790,-122,657,1.30e+10,7.06
93,132791,49784,133121,126118,-417,467,193,1.90e+10,8.71
93,132792,48857,133557,126274,809,296,-124,3.83e+10,7.09
93,132793,49437,134115,125974,433,932,-95,2.66e+10,7.54
93,132794,49200,134012,126292,598,-681,562,3.66e+10,11.48
93,132795,49496,134759,127231,-524,495,-373,5.04e+09,7.55
93,132796,48894,132556,125849,746,560,746,1.06e+10,7.34
93,132797,49202,133960,127013,-352,-1065,-77,1.55e+10,7.18
93,132798,48426,133379,126426,572,-19,27,3.14e+10,9.73
93,132799,48768,133811,126360,-6,1186,-735,1.16e+10,7.46
93,132800,48930,134066,126306,-576,272,1056,2.45e+10,10.02
93,132801,48084,133866,126892,-273,380,268,2.89e+10,11.65
93,132802,49540,133593,126223,651,1572,-340,2.13e+10,9.84
93,132803,47954,133756,125673,-489,733,2,6.58e+09,4.51
93,132804,48596,134438,125559,-318,-1010,-422,7.07e+09,6.17
93,132805,48357,132438,126944,1323,369,869,4.13e+09,5.92
93,132806,48569,133047,125964,1355,772,279,1.61e+10,7.90
93,132807,47500,134257,126366,-50,230,111,9.61e+09,7.66
93,132808,49115,133401,126171,2035,1072,426,4.17e+09,7.51
93,132809,48962,133885,126270,234,306,-30,1.89e+10,9.09
93,132810,49729,132751,126598,-944,-376,-168,2.01e+09,7.25
93,132811,49390,133308,125723,643,511,-1273,6.08e+09,5.79
93,132812,48451,133681,126637,-369,29,1887,5.94e+09,7.24
93,132813,49664,133662,127456,788,-168,-613,4.93e+09,5.93
93,132814,50107,132090,126628,-122,-525,394,2.91e+09,7.42
93,132815,48733,133081,125915,-65,-75,-299,8.58e+09,8.84
93,132817,47410,134312,127086,10,-7,40,4.75e+09,6.75
93,132818,49827,132480,126672,210,-596,488,2.18e+09,7.79
93,132819,50703,133985,125799,692,-125,-481,2.22e+09,8.18
93,132820,47733,131751,126270,1412,7,937,7.79e+09,8.09
93,132821,48394,133335,125086,511,-676,-191,2.79e+09,7.93
93,132822,48163,134061,127013,-62,-908,147,7.48e+09,7.08
93,132823,48324,133791,126197,518,309,1192,1.00e+10,5.53
93,132824,49535,133424,126119,560,909,-632,4.36e+09,9.74
93,132825,48186,133069,126861,160,-1106,207,7.45e+09,5.11
93,132826,49253,133845,126383,42,187,563,1.18e+10,11.06
93,132827,47604,133303,125992,-299,760,192,1.83e+09,7.19
93,132831,49987,133124,125808,475,907,-277,2.92e+09,8.24
93,132832,48529,134281,126676,592,-1191,1113,2.38e+09,7.35
93,132833,49000,133478,126006,629,130,-318,6.65e+09,8.02
93,132834,48698,133270,125991,1006,263,1023,4.95e+09,7.26
93,132835,49247,133909,126175,96,-872,107,9.77e+09,8.86
93,132836,49173,133646,126161,267,1520,-610,5.54e+09,7.89
93,132837,50582,133253,126176,721,-35,-21,2.48e+09,5.43
93,132839,48482,133230,125913,82,-129,-370,6.32e+09,9.39
93,132840,48717,133318,127277,28,-466,-231,6.33e+09,8.10
93,132841,49659,133748,126470,1132,210,271,8.24e+09,9.67
93,132843,48435,133124,127169,-65,-834,382,1.81e+09,7.55
93,132847,50210,133462,126052,-1002,-558,-13,1.17e+09,6.04
93,132848,48382,133272,125683,279,-1377,275,1.50e+09,5.97
93,132849,48550,134401,125481,-729,-761,189,2.72e+09,5.77
93,132850,48377,133213,126313,1865,94,893,2.84e+09,9.28
93,132851,47352,133568,126943,-353,-503,-288,2.98e+09,8.98
93,132852,48158,133911,125882,186,836,741,2.89e+09,8.83
93,132854,49751,132571,126142,962,324,128,3.00e+09,9.11
93,132855,48253,133080,126691,-158,-745,-303,7.58e+09,9.41
93,132856,48488,133294,127323,385,-422,948,3.78e+09,4.98
93,132858,49837,134147,126530,592,627,208,2.19e+09,10.00
93,132863,50060,134013,125690,1250,210,-632,2.88e+09,8.43
93,132864,48620,133216,125603,93,-474,627,2.20e+09,8.53
93,132869,49054,133586,125951,821,268,-165,1.33e+09,8.39
93,132871,49706,134020,125898,1406,-492,676,1.38e+09,6.96
93,132873,49472,134137,126196,-137,-554,344,3.10e+09,10.06
93,132878,48580,133348,126191,698,-263,-22,5.21e+09,9.75
93,132880,49521,133131,126566,573,110,-35,2.47e+09,10.99
93,132881,48417,133914,126406,422,-1244,628,1.28e+09,8.85
93,132882,47768,133338,126328,2,-498,-95,1.99e+09,5.44
93,132883,49183,133707,125772,1700,-348,630,1.09e+09,7.28
93,132884,47419,133694,127073,-410,-539,-317,1.17e+09,9.01
93,132889,48408,133682,125333,351,14,189,1.63e+09,5.91
93,132890,48800,133238,126405,619,60,-104,3.74e+09,9.17
93,132897,49591,133647,126707,438,-234,268,3.32e+09,11.00
93,132902,47655,134161,126989,324,-388,128,4.13e+09,8.05
93,132905,48502,133287,125930,136,-100,186,3.07e+09,8.79
93,132907,49651,133259,126268,612,-700,391,2.34e+09,10.02
93,132914,49382,134886,126510,-1090,-361,553,1.85e+09,5.02
93,132915,48435,134050,125115,184,185,-189,1.17e+09,4.82
93,132916,48389,133292,126243,1020,-1,-412,2.56e+09,5.32
93,132917,49606,134038,126030,-38,355,685,2.40e+09,9.02
93,132923,48100,133901,126989,268,-753,-242,3.24e+09,9.82
93,132937,49312,133669,126396,1496,-359,554,3.11e+09,7.20
93,132961,49137,133526,126101,813,98,584,1.19e+09,9.67
93,133037,49021,133003,125155,748,-239,406,2.28e+09,4.59
93,133081,48601,133312,126156,374,-460,-209,1.10e+09,8.69
93,133112,49585,133649,126559,-149,25,-2,1.22e+09,9.84
93,2366764,47962,131314,127541,669,797,15,2.45e+09,8.35
93,2465197,50257,134213,124637,-138,401,1101,1.02e+09,7.64
93,2863225,47734,134929,125857,1368,-414,86,3.48e+09,10.92
94,205477,207126,72572,232970,146,143,-286,1.34e+12,10.99
94,205483,207287,72565,232806,646,-391,-778,1.19e+11,10.52
94,205487,207097,72489,232953,1032,-605,-528,6.10e+10,10.06
94,205488,207574,72491,232674,447,-699,-582,4.72e+10,9.82
94,205491,206988,71631,232293,129,359,-123,2.43e+10,11.88
94,205493,206901,72980,232991,-915,599,294,1.97e+10,7.66
94,205494,206607,72341,233408,-513,226,-1031,1.89e+10,6.10
94,205496,206976,72078,232956,740,612,-101,2.93e+10,11.63
94,205497,207518,72485,232543,698,139,-706,4.01e+10,10.90
94,205500,208147,72207,232188,-395,1046,-509,5.91e+09,5.67
94,205501,207400,71723,233519,217,645,707,5.56e+09,6.78
94,205503,206978,72463,232941,386,611,-169,3.13e+10,11.96
94,205504,206875,72737,233197,-311,385,90,3.14e+10,10.57
94,205506,207627,72925,233499,-69,305,-718,2.12e+10,8.92
94,205508,206546,72802,232261,33,-32,-831,1.42e+10,8.72
94,205509,207102,72669,232979,1143,470,-385,2.42e+10,7.90
94,205511,207210,72641,233060,-351,407,147,2.27e+10,10.00
94,205514,207357,72601,232666,528,338,-116,2.07e+10,10.04
94,205516,208122,72997,233536,-576,-439,-531,1.58e+09,5.73
94,205518,206956,72764,232921,-565,-1197,-631,6.91e+09,8.05
94,205520,207070,72711,232686,624,-799,-666,1.11e+10,8.88
94,205524,206796,72137,233619,-900,-90,-306,1.53e+09,8.73
94,205527,206170,71914,232824,1059,216,-523,4.77e+09,7.05
94,205529,206869,72617,233144,-481,1095,491,3.31e+09,7.53
94,205530,207544,72793,233113,803,-246,216,1.07e+10,10.60
94,205531,206884,73781,232508,142,191,-6,4.92e+09,9.31
94,205532,207917,72744,232167,-884,523,-404,1.09e+09,9.01
94,205536,207515,72572,232629,823,663,-1219,6.99e+09,8.65
94,205541,207117,72966,233263,457,58,-418,1.14e+10,9.09
94,205543,207276,72486,232748,-530,605,400,9.25e+09,9.97
94,205545,208135,72845,232645,-344,-638,-536,2.18e+09,8.75
94,205546,207568,72976,233491,28,344,-397,6.47e+09,8.53
94,205547,208450,72098,232437,532,78,-190,5.47e+09,9.58
94,205551,208067,72346,232112,711,-351,287,1.61e+09,7.59
94,205552,207137,71228,232258,524,81,-422,1.22e+09,6.97
94,205557,207225,72492,232659,204,62,-239,8.54e+09,10.31
94,205559,207498,72744,232056,1175,-112,-340,3.07e+09,7.23
94,205563,207143,72809,233040,1332,141,-588,5.14e+09,10.43
94,205564,206590,72687,232412,-28,-404,14,1.81e+09,8.09
94,205566,207279,72761,232166,287,13,-300,6.41e+09,9.45
94,205567,207013,72008,232310,-223,-491,-1036,1.20e+09,6.11
94,205568,207657,72743,232831,852,33,-808,5.32e+09,10.06
94,205569,207092,72645,233002,460,162,-836,6.51e+09,11.29
94,205571,207347,72531,232761,-19,14,-548,6.60e+09,10.29
94,205574,207041,72456,232981,-383,540,349,4.52e+09,10.74
94,205592,207096,72700,233077,292,1166,-924,1.66e+09,9.55
94,205598,207178,72940,233030,-676,326,151,1.23e+09,10.16
94,205622,207189,72617,232951,96,236,-279,3.26e+09,11.45
94,205627,207364,72911,233118,-49,-677,-912,1.54e+09,10.68
94,205644,208453,72916,232637,162,163,-489,1.06e+09,8.94
94,205657,207205,72995,233210,188,341,469,1.31e+09,7.60
94,205675,207534,72978,232788,-383,-225,-222,2.00e+09,9.64
94,205685,207240,72553,232960,-58,910,203,1.52e+09,12.09
94,2554790,209188,72921,232194,-455,-132,-178,1.91e+09,8.17
95,244754,271470,166562,18662,-54,-432,-649,1.33e+12,9.98
95,244756,270522,166486,18195,264,-338,-315,2.75e+11,10.05
95,244757,271542,166693,18793,-247,-516,-1080,3.00e+11,11.17
95,244758,270964,166583,19019,29,-1593,-1330,1.39e+11,8.59
95,244759,271704,166350,17817,-385,-6,377,5.51e+10,11.91
95,244760,271213,166857,18833,57,-687,-1085,1.72e+11,10.33
95,244761,272755,166243,19284,-26,-364,-1176,7.57e+10,11.56
95,244765,271970,167249,18734,32,-446,-756,6.59e+10,5.42
95,244766,271172,167063,18715,12,866,-871,2.06e+10,7.61
95,244768,270847,166587,18693,-64,-332,-723,3.65e+10,7.75
95,244769,271620,165703,18315,365,-972,-1354,1.72e+10,6.48
95,244770,270575,166495,18214,460,-347,-425,3.02e+10,7.69
95,244771,271122,167059,19848,929,-799,-869,5.11e+09,7.19
95,244772,270887,166083,17890,759,-683,224,2.35e+09,5.53
95,244773,271479,165971,18671,203,-668,-1517,1.13e+10,7.95
95,244774,273361,166246,19901,213,-907,-288,2.72e+09,6.29
95,244775,272013,165733,18196,861,-354,-1114,4.27e+09,5.81
95,244776,271990,167475,18952,316,-633,-671,1.50e+10,9.84
95,244777,272913,166936,19567,-356,-198,-491,5.63e+09,7.41
95,244779,271558,166427,18298,-746,-274,-1480,1.54e+10,9.85
95,244780,269912,166655,17870,-64,-492,-469,9.73e+09,8.74
95,244781,270709,167727,18763,-503,-658,-1526,1.47e+09,7.14
95,244782,272404,166489,18222,925,-242,-504,2.82e+09,6.26
95,244784,270656,167101,18839,399,-830,-538,4.56e+09,8.84
95,244785,271487,165830,18502,650,-1221,-1325,2.89e+09,5.40
95,244786,272071,166188,19746,-531,-153,-734,1.54e+09,7.30
95,244787,271173,166475,18702,-117,211,63,5.23e+09,8.67
95,244788,270547,166394,18143,281,-61,-280,1.09e+10,9.43
95,244789,271586,166412,17938,-317,140,552,6.14e+09,7.43
95,244791,271675,166785,18876,44,-416,-449,7.59e+09,10.34
95,244793,271743,166671,17870,-37,-844,-945,3.64e+09,9.10
95,244794,271334,166040,17722,-203,32,-254,1.25e+09,7.54
95,244796,271331,166447,18741,-64,201,-605,7.38e+09,10.17
95,244800,271271,166800,18053,-411,-1110,-878,3.17e+09,8.93
95,244801,271816,166743,17146,-572,-119,38,3.22e+09,7.28
95,244805,272227,165984,17914,-171,-224,-339,2.62e+09,8.57
95,244806,271523,166716,18825,150,-1409,-210,5.18e+09,9.64
95,244807,271557,166738,18333,-205,-1248,-983,2.61e+09,8.33
95,244808,271515,167024,18458,-74,-1368,-663,2.69e+09,8.75
95,244809,271569,167990,18302,5,-469,-1045,2.01e+09,10.13
95,244810,271274,166932,18910,-52,-337,177,4.37e+09,11.08
95,244823,270778,166535,18173,-680,-550,-621,2.92e+09,9.78
95,244824,271444,166752,18891,282,-1032,-245,2.85e+09,7.64
95,244825,271730,166807,18799,40,-246,-1172,3.48e+09,9.82
95,244826,271627,166300,18725,-848,-751,380,3.36e+09,10.61
95,244831,271791,166518,18926,280,-285,-971,3.19e+09,9.39
95,244836,271452,166849,18784,-200,-529,501,2.13e+09,9.42
95,244841,273246,166052,19762,511,-556,-700,1.29e+09,8.61
95,244846,271740,167018,18314,-374,-735,-343,1.24e+09,9.30
95,244852,271451,166817,18418,151,-875,-35,2.51e+09,9.69
95,244859,271847,166388,19419,-569,74,-456,1.55e+09,10.07
95,244877,271603,166503,18781,-143,44,663,1.34e+09,9.61
95,244883,271483,167422,18472,-94,-164,-552,1.38e+09,9.09
95,244892,271468,166531,18718,-721,-1076,-1710,1.48e+09,10.04
95,244893,271003,166643,18974,15,-1472,-1138,1.42e+09,9.14
95,244932,271469,166717,18844,-512,-387,-420,1.04e+09,9.69
95,244945,271437,166570,18406,-61,-1213,-877,1.08e+09,10.09
95,2384001,272085,166584,16906,-832,159,-270,1.10e+09,6.24
95,2759560,271495,164881,18588,158,-147,-709,4.17e+09,6.43
96,352149,102812,146071,232012,-334,51,-20,1.32e+12,10.77
96,352150,103561,146896,231921,-580,749,111,8.95e+10,11.12
96,352152,103210,145353,231968,-479,32,204,6.35e+10,11.71
96,352153,104218,147653,231789,-793,-372,-294,2.37e+10,9.39
96,352155,102008,145593,232773,540,313,-90,1.32e+10,6.44
96,352156,102676,145814,232076,-923,-202,557,4.43e+10,10.83
96,352159,104651,147954,232129,-672,-187,-494,7.07e+09,7.44
96,352160,103125,145915,231835,-511,845,458,3.55e+10,8.38
96,352161,102810,146099,232078,-888,-529,-137,3.57e+10,11.12
96,352162,101078,145605,232571,-654,454,270,8.65e+09,7.15
96,352163,102324,146105,232777,29,98,-414,1.07e+10,7.88
96,352164,103226,145897,231253,-389,440,1032,1.87e+09,5.86
96,352165,102277,146078,232197,-482,-146,205,1.72e+10,9.68
96,352166,102633,146060,231496,327,978,-423,2.48e+09,5.48
96,352167,102798,146163,232030,-169,145,216,1.79e+10,10.17
96,352168,102831,146071,232066,695,355,-565,1.76e+10,12.29
96,352169,102384,146109,232320,-440,457,-7,1.02e+10,7.04
96,352170,102717,145952,231694,-260,-18,656,1.49e+10,9.16
96,352171,102807,147431,232031,-553,16,32,5.42e+09,8.56
96,352173,102259,145682,231930,-855,47,-269,9.54e+09,10.11
96,352175,104356,146514,231624,-659,-71,-36,8.84e+09,10.10
96,352176,102576,145412,232356,-223,10,-63,1.17e+10,10.37
96,352178,102742,146404,232091,-875,558,-92,7.15e+09,8.66
96,352179,103923,146474,231363,-490,142,-141,3.25e+09,10.28
96,352180,103106,146263,232273,104,560,102,7.94e+09,8.90
96,352183,102368,145783,232147,-569,-725,381,9.65e+09,10.93
96,352187,104514,145710,232018,-1,-115,52,1.57e+09,8.14
96,352189,103824,145273,231823,-838,-117,257,1.25e+09,7.75
96,352190,102734,146104,232406,-164,207,-984,3.37e+09,9.91
96,352193,102385,146114,231796,-478,165,-1055,1.77e+09,7.81
96,352199,103106,145625,232621,-1065,-276,-103,1.05e+09,8.27
96,352201,103936,146517,232065,-1005,74,94,2.91e+09,9.49
96,352208,102714,146074,231991,-799,-170,-1229,3.85e+09,10.55
96,352210,102939,146119,231850,541,545,-386,4.44e+09,9.08
96,352211,102374,145943,231217,-455,-118,-252,1.87e+09,8.67
96,352213,103161,146067,232832,-918,-250,-223,1.04e+09,9.93
96,352220,103252,145597,231905,-1060,501,139,1.10e+09,10.27
96,352227,102765,146034,232071,-825,-529,-42,2.31e+09,10.89
96,352242,103252,146369,231662,14,78,101,1.14e+09,9.62
96,352252,102868,146052,231960,513,184,83,1.51e+09,7.96
96,352262,102273,145912,231935,102,46,575,1.01e+09,9.85
96,352274,102817,146050,232014,327,55,-144,1.56e+09,10.56
96,352311,102578,146091,232171,503,-587,-155,1.07e+09,9.32
96,2399238,102154,145439,233437,-359,388,522,2.06e+09,7.03
96,2462491,102438,144995,233379,-328,257,421,3.48e+09,7.47
96,2698670,100530,146461,232820,-529,-37,0,4.35e+09,8.74
96,2831241,100898,145884,232568,-239,70,43,6.51e+09,9.20
97,106813,126191,283599,97965,-59,-23,-173,1.32e+12,10.57
97,106818,125545,283270,97958,63,365,77,2.16e+11,10.90
97,106820,125740,284106,98000,48,1200,115,1.15e+11,11.16
97,106821,126192,284271,99059,-739,180,585,7.19e+10,9.25
97,106827,127258,283746,97594,183,605,772,3.31e+10,6.53
97,106831,126290,283611,97905,-492,-66,658,6.83e+10,10.67
97,106832,125833,283753,98367,162,178,73,6.63e+10,11.52
97,106833,124957,282899,98151,-432,270,-274,4.49e+10,9.54
97,106834,125881,283583,97941,-363,540,555,6.66e+10,11.01
97,106835,126039,283610,97994,-481,119,137,6.72e+10,11.35
97,106837,125745,283880,98455,422,-359,-362,5.87e+10,9.12
97,106840,127986,283289,96816,170,-723,-253,2.19e+10,7.61
97,106842,125705,285130,98092,706,-134,-942,1.04e+10,6.34
97,106843,126895,283427,97997,-238,-49,-28,3.77e+10,8.83
97,106845,128163,283248,95675,-101,-620,650,6.29e+09,7.58
97,106846,127437,283511,97957,415,-317,-938,1.70e+10,7.01
97,106847,127312,284884,97541,-354,-345,-373,1.73e+10,7.21
97,106851,128238,283017,96178,-297,-10,-50,2.02e+10,9.72
97,106854,125726,283597,98252,-72,903,313,3.34e+10,9.59
97,106856,126085,283609,98090,649,-106,-675,4.06e+10,12.20
97,106858,128261,283363,97786,192,-600,-120,8.21e+09,6.36
97,106859,126745,284399,97380,939,-551,-233,6.17e+09,7.15
97,106865,126344,283683,98586,269,-461,-554,2.48e+10,9.75
97,106866,128251,283954,96533,-965,79,284,1.07e+10,6.67
97,106867,125911,283668,98150,-1140,-168,-196,3.30e+10,9.96
97,106868,125903,283965,98366,-157,294,-416,2.80e+10,10.11
97,106876,126214,284400,97561,407,-1210,-322,7.45e+09,6.99
97,106877,126510,283938,97669,396,-1372,-209,6.33e+09,7.51
97,106879,127352,283074,97652,14,-551,-993,7.29e+09,7.25
97,106881,126132,283499,97904,260,-439,-1176,2.10e+10,9.41
97,106882,126455,284879,98333,205,374,829,3.01e+09,7.12
97,106886,126655,283461,98117,-504,-1027,352,1.06e+10,9.26
97,106896,125840,283702,97827,986,-424,-316,1.54e+10,10.18
97,106900,125870,284070,99230,-4,25,-484,1.02e+10,9.91
97,106902,126882,284666,98824,-210,-95,12,9.79e+09,9.99
97,106903,126006,283327,98186,-578,252,-735,1.62e+10,9.94
97,106906,124691,284389,97989,782,691,-634,1.29e+09,5.93
97,106907,125839,283419,97844,278,-239,512,1.49e+10,10.59
97,106908,126081,283447,98014,-535,148,-228,1.81e+10,10.83
97,106909,126834,283610,98590,-376,-634,-578,7.98e+09,10.60
97,106911,126083,283684,98169,480,-330,-708,1.70e+10,10.15
97,106913,125794,283692,98193,342,-729,-589,1.29e+10,9.81
97,106919,125801,284373,99097,186,-53,375,9.81e+09,10.60
97,106921,125750,283963,97745,456,-646,729,9.81e+09,9.96
97,106922,127609,284897,98797,-359,-248,-340,3.64e+09,7.77
97,106925,125921,283749,98171,57,-2,167,1.26e+10,11.70
97,106930,125841,284248,98429,-454,187,291,9.48e+09,10.07
97,106932,125796,283679,98101,-612,189,14,1.09e+10,11.14
97,106933,126245,283563,98425,-734,119,-148,8.11e+09,10.70
97,106934,128273,283029,95789,44,-179,-252,1.61e+09,9.27
97,106940,126802,284342,98564,634,929,-326,1.89e+09,5.96
97,106944,124930,283523,98945,129,186,-403,3.63e+09,9.38
97,106948,125569,284190,98187,541,280,113,6.08e+09,10.49
97,106950,125069,284143,97809,609,-26,-232,3.94e+09,9.57
97,106957,126155,284138,97988,372,1101,-88,3.66e+09,9.86
97,106961,124961,283601,98239,157,659,-449,2.06e+09,9.69
97,106962,125986,283688,98215,-1286,-155,-473,6.84e+09,9.94
97,106966,125981,283624,97978,1518,-395,553,4.06e+09,8.58
97,106971,124997,284210,97331,-164,-178,-456,1.86e+09,10.14
97,106972,127338,283191,98027,-567,-205,-370,1.30e+09,9.90
97,106977,126848,283121,97899,126,-650,-526,1.83e+09,8.01
97,106978,125060,283267,97968,778,15,-189,2.35e+09,10.04
97,106979,126007,283991,98381,1074,-85,141,3.31e+09,9.41
97,106999,126217,283536,98252,-491,-500,-1390,4.38e+09,6.86
97,107012,125762,285116,99116,-222,-142,-405,1.66e+09,9.27
97,107018,125246,283058,98138,15,-58,-730,1.10e+09,8.89
97,107021,126085,283767,97850,312,-512,633,2.66e+09,10.70
97,107030,125933,284040,98932,354,-395,-610,1.03e+09,8.81
97,107038,126405,284176,98248,148,-198,-278,3.12e+09,10.35
97,107058,125704,283079,97677,-452,347,-72,1.55e+09,8.20
97,107105,125833,283367,97789,-209,306,219,1.29e+09,9.96
97,107107,125450,283525,98006,394,-765,-467,1.52e+09,10.99
97,107118,125968,283570,97702,-442,215,-1093,2.50e+09,7.59
97,107137,125869,283982,98796,190,118,-633,1.10e+09,10.36
97,107159,126063,283668,98053,-883,362,-212,2.18e+09,9.46
97,107188,125688,283592,98274,328,-815,-1385,1.10e+09,10.13
97,107254,125755,284072,98026,-307,1064,294,1.58e+09,6.80
97,107257,125961,283713,98445,383,-583,-1387,1.16e+09,9.17
97,107358,125770,284075,98294,-329,-81,48,1.17e+09,8.68
97,1826291,127860,284571,96821,424,-480,-431,3.21e+10,11.66
97,2141302,127071,282782,98777,297,-132,185,6.14e+09,6.23
97,2228525,125506,282261,98905,-641,494,176,5.84e+09,7.25
97,2274864,124776,285451,99153,473,278,-872,1.37e+09,6.06
97,2348880,128166,285202,97929,2,29,-454,9.32e+09,6.98
97,2364445,125858,283277,99548,-430,-49,-769,1.17e+10,8.11
97,2402898,126837,284323,100192,-241,-10,-258,1.86e+10,7.83
97,2445642,127727,284724,97299,743,-392,-146,1.30e+09,5.73
97,2481684,127603,282940,98486,-255,-619,23,1.14e+09,7.92
97,2563437,127993,284242,97482,455,-440,106,1.11e+09,7.28
97,2737513,127691,285253,98665,-194,-9,-333,3.02e+09,6.53
97,2950093,124007,282340,98316,5,36,-220,3.19e+09,8.97
